Date,Risk_Penalty,HHI_Penalty,IR,HHI,Tracking_Error,CI_Lower,CI_Upper
2016-01-01,2.5,0.6,14.199274309643892,0.06320753710081449,0.0038390635975030798,7.242721015459474,21.87712344247747
2016-01-01,2.5,0.7,14.602432384864413,0.059782259729077525,0.003573517710392959,7.355257155970364,22.877399723757488
2016-01-01,2.5,0.8,13.973368741174905,0.057992642853861257,0.0036663291592930343,1.5200100169995447,26.69555149961933
2016-01-01,2.5,0.9,13.136743282269565,0.05768451373447037,0.003790298359887298,4.005633339801322,22.573610494492033
2016-01-01,2.5,1.0,12.343883698864547,0.05603494391760801,0.004097717190102156,6.004652866995046,19.531226221781658
2016-01-01,3.0,0.0,12.437116136192932,0.08148491073424415,0.004736406278601698,5.111731310939719,19.00552531192387
2016-01-01,3.0,0.1,13.3107344983444,0.11508916787315832,0.005580615271829961,7.0407149092908154,21.600304678109328
2016-01-01,3.0,0.2,13.551527933761792,0.09301135056259162,0.0051188138020735845,6.54433806270201,22.566861059820596
2016-01-01,3.0,0.3,13.944302096009025,0.07669055675427065,0.004546715878194903,6.360558943115021,22.756755985017993
2016-01-01,3.0,0.4,14.02171985364528,0.06681302001103985,0.004189622101738788,5.788608595265028,23.261584715650613
2016-01-01,3.0,0.5,14.750586547074972,0.0654273996032675,0.003803857817569424,7.626071916666901,23.306173688840385
2016-01-01,3.0,0.6,13.397335511971576,0.0597086046636759,0.0040779304912772,5.0564309548295645,21.72772209090551
2016-01-01,3.0,0.7,13.10255233592375,0.059592573401646046,0.004059340776335642,1.778313077717493,22.84137961467782
2016-01-01,3.0,0.8,13.604501182354106,0.05897987491588887,0.0036796271968041303,7.331417749504631,21.512303069402066
2016-01-01,3.0,0.9,13.94550890946083,0.056632028785387534,0.0035625569532439483,5.012171850103857,23.296907372526288
2016-01-01,3.0,1.0,13.811862245256433,0.05518705548728444,0.003617263091350217,2.738792328799696,26.49059853679476
2016-01-01,3.5,0.0,13.257327144395854,0.09738441429785467,0.004687661820822784,4.0856087133816095,24.495503340620278
2016-01-01,3.5,0.1,13.44927272376166,0.11846803451462518,0.0055839378618830135,6.274926684618482,23.56310171201
2016-01-01,3.5,0.2,13.99261387735441,0.09120092741700457,0.004884005843580001,7.465217855098267,22.388025012439712
2016-01-01,3.5,0.3,14.133350386391971,0.07477975865603145,0.004412159804040573,6.443536918127386,22.424918347368322
2016-01-01,3.5,0.4,14.164417047537873,0.0656276737578366,0.0040890353883376645,6.156033830580772,23.462816082119012
2016-01-01,3.5,0.5,14.12949176401198,0.061255697253727544,0.003909467783491899,4.6149829589847835,23.923211275812925
2016-01-01,3.5,0.6,14.083899960807337,0.05884467141273765,0.003795294176173783,3.5277915845089556,24.71775847453776
2016-01-01,3.5,0.7,13.901048024228112,0.058063700071392395,0.0037675470212353897,1.8340952432548014,27.64189746671898
2016-01-01,3.5,0.8,13.110370592422715,0.058014847639516504,0.003877567788924805,6.619602215485579,20.07458545907549
2016-01-01,3.5,0.9,12.926829373321606,0.056832489645510305,0.003875269115047347,7.373806572927785,20.053610818238905
2016-01-01,3.5,1.0,13.95651012251804,0.05570401360308869,0.0034723841736742744,4.681841086937536,22.73979060562134
2016-01-01,4.0,0.0,13.804964022767113,0.09960525325804383,0.004869842413559745,6.929606521088566,22.320763847374824
2016-01-01,4.0,0.1,13.546426191530125,0.0936751659404733,0.0050081150583755835,6.456339822315369,21.08996723073389
2016-01-01,4.0,0.2,14.127046995651591,0.0892491581837606,0.004779252091855173,7.698007992755411,22.424724211152895
2016-01-01,4.0,0.3,14.301389882382745,0.07305540481430366,0.004290421681657569,6.4155924350636955,22.106672538609704
2016-01-01,4.0,0.4,14.291940696371249,0.06604354388811312,0.004039975900853142,4.414971645087701,23.88357246513626
2016-01-01,4.0,0.5,13.730008030512579,0.061695459908880645,0.0040575244520776954,5.960945064028761,22.328236274446883
2016-01-01,4.0,0.6,13.54663654863609,0.06271307536444573,0.003919717557057791,8.200062250020123,21.07428293837179
2016-01-01,4.0,0.7,14.62850610549476,0.05849890832541596,0.0034494386001490945,8.70089591802294,22.33851861811411
2016-01-01,4.0,0.8,14.04275417235941,0.056054337192137454,0.0036153666591378173,2.060388423837837,25.085224508078976
2016-01-01,4.0,0.9,14.203627493199738,0.05578258155057761,0.0034511693753291714,7.761093161089896,22.076129508269542
2016-01-01,4.0,1.0,14.772934121941368,0.056801212597710996,0.0030595784011752058,8.139760042466552,24.011077340590496
2016-01-01,4.5,0.0,13.61822169492268,0.10284562284131603,0.005069074024077579,7.582552336433554,22.351945232807847
2016-01-01,4.5,0.1,14.201672296104759,0.08966186097234623,0.004652664239327471,7.291461365042934,22.68873588216083
2016-01-01,4.5,0.2,13.909699734872069,0.08293647396458052,0.0047191409449704935,7.358175611727239,21.707204968932324
2016-01-01,4.5,0.3,14.485001687856,0.07104142902192609,0.004151856855580655,6.894899241713423,23.21704664241162
2016-01-01,4.5,0.4,14.510830055107283,0.06568689638867609,0.003921398050454821,7.699465093999845,22.816580576606466
2016-01-01,4.5,0.5,14.208156110432599,0.06198268539661262,0.003841484427727762,4.026874848395925,23.987320789119146
2016-01-01,4.5,0.6,15.271896159334368,0.06138807687012143,0.0033115022742900998,1.833621915343761,29.294288412141633
2016-01-01,4.5,0.7,14.183278294262541,0.05673803443698147,0.0036184280505065732,2.9598323163745306,25.564910655679185
2016-01-01,4.5,0.8,14.12234361544937,0.05789628361391965,0.0033981172131988327,8.33378269622673,22.598558840844372
2016-01-01,4.5,0.9,13.934705263544688,0.056173743832677314,0.0034860255244074634,8.057439978323579,21.576534304069444
2016-01-01,4.5,1.0,15.145481353933386,0.055548845413730674,0.003039857058712791,0.40816552949988644,29.171693607823187
2016-01-01,5.0,0.0,12.619080891766986,0.12240722427830815,0.005019849296250512,4.8682853944030615,22.7492377893584
2016-01-01,5.0,0.1,14.019107499036062,0.10422178598920782,0.005096493865195806,7.246983378451295,23.547252470414016
2016-01-01,5.0,0.2,14.488239693399075,0.08411024003622083,0.004495705650547245,8.163717727996467,23.112083537185583
2016-01-01,5.0,0.3,14.653037966974004,0.06963161197132034,0.00403624098214225,7.094691089053115,24.47871783816765
2016-01-01,5.0,0.4,14.569652699321772,0.06660841484915891,0.0038949241369976313,8.847958216238005,23.231179614461453
2016-01-01,5.0,0.5,14.448996873630895,0.06243190015578577,0.0037163190612150517,6.437024337798357,24.722746373568786
2016-01-01,5.0,0.6,14.463019214161474,0.05856933541378296,0.0035715404656011663,6.057971522776079,24.366584466460143
2016-01-01,5.0,0.7,15.22247136348289,0.05767066049625501,0.0031945812144130985,3.3250056669693597,28.250716135987634
2016-01-01,5.0,0.8,14.255878444686,0.056500962137849844,0.0034433522283065653,6.32058752924317,23.396195280691426
2016-01-01,5.0,0.9,14.10581505389469,0.05512057148344676,0.0035052918510962584,2.7955860274035658,25.95339458558515
2016-01-01,5.0,1.0,14.109191030159153,0.05520667693888343,0.0033656187255705536,5.496504354407364,22.9474557366263
2016-04-01,0.0,0.0,4.754841068379392,0.10718990668874397,0.006426675168882933,-7.965781880758122,17.458024419489288
2016-04-01,0.0,0.1,5.4205280679955266,0.17032672974890395,0.009742279378081713,-5.6085128132168665,19.531165155072475
2016-04-01,0.0,0.2,5.448173126844193,0.11404381217680026,0.008056076788337242,-7.072259788188814,18.98668710912119
2016-04-01,0.0,0.3,4.952744889417455,0.08504855884429531,0.00737763310969726,-8.356610846732194,20.683015323617912
2016-04-01,0.0,0.4,4.590933177936164,0.0726078397193152,0.006964963162592427,-8.800887102726962,19.036736438915046
2016-04-01,0.0,0.5,4.361263779115904,0.0652238635625586,0.006536196349685231,-9.777599501871599,20.312729210954743
2016-04-01,0.0,0.6,3.9697675738800675,0.0626681037367913,0.006707910365873133,-10.911144116962365,19.094249680878363
2016-04-01,0.0,0.7,4.543859282934026,0.061452349726657494,0.005474107963510422,-9.397803587334499,19.3233951823599
2016-04-01,0.0,0.8,3.9537788718522178,0.05751575852731461,0.005939484511110665,-9.391479203207522,18.524211793786094
2016-04-01,0.0,0.9,3.8677637148393242,0.056501439719194614,0.00583665967701492,-10.327089400037305,18.44187704794816
2016-04-01,0.0,1.0,3.562117221679389,0.057292391000850575,0.00579699328118794,-11.752751253707224,19.695039993679142
2016-04-01,0.5,0.0,6.865765271384576,0.1217006953434639,0.005815808856402284,-5.19914293151445,21.253603608856544
2016-04-01,0.5,0.1,4.876042932184748,0.09251740247266663,0.0064433393576339365,-8.373956060584721,18.732767149469776
2016-04-01,0.5,0.2,6.097618411254605,0.10427806056767865,0.0067459387327100185,-6.516994235988221,20.368054935986564
2016-04-01,0.5,0.3,5.620380187543445,0.08372447137261582,0.0063815933021538615,-7.431030129907632,21.373027570843192
2016-04-01,0.5,0.4,5.173294493721609,0.07066347934948533,0.0059751221172604065,-8.4956554667796,20.87417465774975
2016-04-01,0.5,0.5,4.810635487547807,0.06452796168513417,0.005792802504845975,-8.206031094277149,21.36746394001478
2016-04-01,0.5,0.6,4.618425699264022,0.06288419325903762,0.005658588829151255,-10.771277070758806,19.225449721769117
2016-04-01,0.5,0.7,4.470497608696749,0.059019167296575505,0.005390964922048824,-10.858918457684695,20.92820316228806
2016-04-01,0.5,0.8,4.296897523342194,0.05749161008438393,0.005319122787268421,-12.363196905351218,20.407495950380937
