Date,AUD,BRL,CAD,CHF,CNY,EUR,GBP,HUF,INR,JPY,MXN,NOK,NZD,PLN,SEK,TWD,ZAR
2024-04-19,1.5564930438995361,5.241700172424316,1.3769299983978271,0.9121000170707703,7.236700057983398,0.9394800066947937,0.8040099740028381,370.2749938964844,83.54499816894531,154.61000061035156,17.074960708618164,11.05303955078125,1.693910002708435,4.074551105499268,10.970979690551758,32.41590118408203,19.137449264526367
2024-04-22,1.5561800003051758,5.206200122833252,1.373900055885315,0.9109830260276794,7.2393999099731445,0.9382399916648865,0.8080300092697144,369.9599914550781,83.38529968261719,154.63999938964844,17.091999053955078,11.012999534606934,1.6948299407958984,4.038844108581543,10.922800064086914,32.50400161743164,19.121599197387695
2024-04-23,1.5497000217437744,5.1656999588012695,1.3700499534606934,0.9118899703025818,7.242499828338623,0.9386100172996521,0.8097000122070312,369.739990234375,83.38619995117188,154.81300354003906,17.136980056762695,10.979880332946777,1.6888469457626343,4.048099994659424,10.881389617919922,32.58300018310547,19.18004035949707
2024-04-24,1.5410929918289185,5.130499839782715,1.3660600185394287,0.9114000201225281,7.244500160217285,0.9341999888420105,0.8029999732971191,367.0799865722656,83.2833023071289,154.74400329589844,16.949199676513672,10.90386962890625,1.684380054473877,4.022799968719482,10.807379722595215,32.503501892089844,19.093299865722656
2024-04-25,1.5391720533370972,5.145500183105469,1.370419979095459,0.9144399762153625,7.244200229644775,0.9345899820327759,0.8026000261306763,367.9700012207031,83.3405990600586,155.25900268554688,17.070100784301758,10.99020004272461,1.6846599578857422,4.047872066497803,10.879579544067383,32.62730026245117,19.21780014038086
2024-04-26,1.5329899787902832,5.158599853515625,1.3658000230789185,0.9125199913978577,7.23859977722168,0.9319999814033508,0.7994199991226196,366.2200012207031,83.30180358886719,155.5970001220703,17.201810836791992,10.955780029296875,1.6783000230789185,4.019400119781494,10.88129997253418,32.53099822998047,19.01930046081543
2024-04-29,1.528725028038025,5.115499973297119,1.36558997631073,0.9136880040168762,7.24459981918335,0.9339799880981445,0.7993299961090088,366.406005859375,83.40229797363281,158.2239990234375,17.16404914855957,11.015390396118164,1.6813199520111084,4.033904075622559,10.923859596252441,32.558998107910156,18.797500610351562
2024-04-30,1.5239490270614624,5.117000102996826,1.36667001247406,0.9107199907302856,7.23769998550415,0.933210015296936,0.7961900234222412,365.0669860839844,83.45110321044922,156.31399536132812,17.011560440063477,10.987279891967773,1.674589991569519,4.025187969207764,10.928460121154785,32.433998107910156,18.63031005859375
2024-05-01,1.543686032295227,5.193900108337402,1.3776999711990356,0.9194899797439575,7.240699768066406,0.9375100135803223,0.8006299734115601,366.25,83.49839782714844,157.7220001220703,17.149919509887695,11.11497974395752,1.700819969177246,4.059589862823486,11.01688003540039,32.613800048828125,18.778099060058594
2024-05-02,1.5309480428695679,5.194399833679199,1.3723000288009644,0.9163600206375122,7.2399001121521,0.932699978351593,0.7974900007247925,364.04901123046875,83.40640258789062,155.70399475097656,16.928600311279297,11.017459869384766,1.686310052871704,4.033400058746338,10.910090446472168,32.47600173950195,18.543699264526367
2024-05-03,1.521746039390564,5.110300064086914,1.3666199445724487,0.9097700119018555,7.238399982452393,0.9316999912261963,0.7974100112915039,362.68499755859375,83.40630340576172,153.0449981689453,16.961700439453125,10.974140167236328,1.676759958267212,4.033458232879639,10.8543701171875,32.34600067138672,18.54047966003418
2024-05-06,1.513069987297058,5.070899963378906,1.3691500425338745,0.9059399962425232,7.236199855804443,0.9295300245285034,0.7973799705505371,361.739990234375,83.37999725341797,153.5659942626953,16.980260848999023,10.862799644470215,1.6645599603652954,4.013181209564209,10.819060325622559,32.27690124511719,18.533300399780273
2024-05-07,1.5096800327301025,5.074900150299072,1.3670899868011475,0.9067000150680542,7.208000183105469,0.9287199974060059,0.7961900234222412,360.7099914550781,83.4728012084961,154.23699951171875,16.88334083557129,10.8300199508667,1.6640299558639526,3.9979898929595947,10.808429718017578,32.26300048828125,18.472700119018555
2024-05-08,1.5176349878311157,5.073299884796143,1.3733199834823608,0.9084799885749817,7.218400001525879,0.9301900267601013,0.7999100089073181,361.7439880371094,83.46990203857422,154.7480010986328,16.90406036376953,10.919300079345703,1.6674449443817139,4.010129928588867,10.864800453186035,32.363800048828125,18.49570083618164
2024-05-09,1.5204960107803345,5.087900161743164,1.3727200031280518,0.9079899787902832,7.223800182342529,0.9304999709129333,0.8004299998283386,361.3999938964844,83.46430206298828,155.41900634765625,16.9160099029541,10.901729583740234,1.6655000448226929,4.00056791305542,10.908539772033691,32.33300018310547,18.56555938720703
2024-05-10,1.5103460550308228,5.1407999992370605,1.3677799701690674,0.9058499932289124,7.218699932098389,0.9272000193595886,0.7983599901199341,359.6440124511719,83.45939636230469,155.38900756835938,16.779499053955078,10.834759712219238,1.6566699743270874,3.971451997756958,10.840579986572266,32.33879852294922,18.451549530029297
2024-05-13,1.5149199962615967,5.123260021209717,1.3676999807357788,0.9064499735832214,7.225800037384033,0.9284700155258179,0.7985399961471558,360.0169982910156,83.5248031616211,155.8179931640625,16.767200469970703,10.84945011138916,1.6615400314331055,3.9922940731048584,10.845080375671387,32.42399978637695,18.41230010986328
2024-05-14,1.5121999979019165,5.154200077056885,1.366569995880127,0.9078999757766724,7.2322998046875,0.9264799952507019,0.7960600256919861,358.3500061035156,83.50550079345703,156.23300170898438,16.783199310302734,10.808500289916992,1.6601899862289429,3.9686319828033447,10.835559844970703,32.371498107910156,18.341760635375977
2024-05-15,1.5091999769210815,5.127799987792969,1.365280032157898,0.9067000150680542,7.2322998046875,0.9246799945831299,0.7945799827575684,356.5880126953125,83.52420043945312,156.4980010986328,16.844160079956055,10.800169944763184,1.654729962348938,3.9450271129608154,10.794949531555176,32.31370162963867,18.379100799560547
2024-05-16,1.492300033569336,5.133600234985352,1.3596999645233154,0.9005299806594849,7.217700004577637,0.9182900190353394,0.7880200147628784,354.05999755859375,83.40509796142578,154.28199768066406,16.681060791015625,10.648280143737793,1.631160020828247,3.913029909133911,10.64719009399414,32.03129959106445,18.249399185180664
2024-05-17,1.4962999820709229,5.128600120544434,1.3614599704742432,0.9059900045394897,7.2170000076293945,0.9201499819755554,0.7891409993171692,355.8699951171875,83.47010040283203,155.37899780273438,16.678159713745117,10.688559532165527,1.6328660249710083,3.9182889461517334,10.704150199890137,32.12379837036133,18.16309928894043
2024-05-20,1.4923800230026245,5.1020002365112305,1.3607900142669678,0.9086999893188477,7.222700119018555,0.9194999933242798,0.7870000004768372,355.7070007324219,83.30039978027344,155.75399780273438,16.586299896240234,10.6670503616333,1.629539966583252,3.914900064468384,10.700010299682617,32.16400146484375,18.152099609375
2024-05-21,1.4987800121307373,5.103099822998047,1.3621000051498413,0.9101200103759766,7.2316999435424805,0.920740008354187,0.7867299914360046,355.27398681640625,83.31500244140625,156.3699951171875,16.552570343017578,10.692500114440918,1.6371699571609497,3.912580966949463,10.678139686584473,32.2057991027832,18.150100708007812
2024-05-22,1.4999029636383057,5.1219000816345215,1.3640300035476685,0.9111599922180176,7.237599849700928,0.9212200045585632,0.7867000102996826,354.9389953613281,83.31680297851562,156.25100708007812,16.606599807739258,10.663800239562988,1.641010046005249,3.915853977203369,10.687199592590332,32.234798431396484,18.050399780273438
2024-05-23,1.510759949684143,5.151100158691406,1.368899941444397,0.9150000214576721,7.240300178527832,0.923770010471344,0.7860999703407288,357.3269958496094,83.26709747314453,156.70399475097656,16.661630630493164,10.704489707946777,1.6393200159072876,3.93782901763916,10.734000205993652,32.223899841308594,18.276899337768555
2024-05-24,1.5148099660873413,5.143099784851074,1.3732099533081055,0.914330005645752,7.241499900817871,0.924839973449707,0.7877699732780457,357.1199951171875,83.2863998413086,156.97300720214844,16.730369567871094,10.667900085449219,1.6400699615478516,3.940700054168701,10.73427963256836,32.22079849243164,18.46339988708496
2024-05-27,1.509660005569458,5.1697998046875,1.3666000366210938,0.9143999814987183,7.241499900817871,0.9218599796295166,0.7851700186729431,354.3599853515625,83.05220031738281,156.8699951171875,16.673799514770508,10.588899612426758,1.6335300207138062,3.9211299419403076,10.660099983215332,32.18899917602539,18.414939880371094
2024-05-28,1.5024900436401367,5.1717000007629395,1.3628900051116943,0.9132000207901001,7.241499900817871,0.9206500053405762,0.7829399704933167,353.88800048828125,83.14569854736328,156.84500122070312,16.6623592376709,10.476900100708008,1.6254099607467651,3.9214088916778564,10.604920387268066,32.06999969482422,18.301300048828125
2024-05-29,1.5042120218276978,5.161300182342529,1.3645999431610107,0.9122899770736694,7.244999885559082,0.921500027179718,0.7838000059127808,354.1000061035156,83.20649719238281,157.26199340820312,16.781400680541992,10.514519691467285,1.6284799575805664,3.9175000190734863,10.577300071716309,32.17380142211914,18.271739959716797
2024-05-30,1.5120129585266113,5.202099800109863,1.3717000484466553,0.9128000140190125,7.2494001388549805,0.9257699847221375,0.78752601146698,358.8399963378906,83.3656005859375,157.60800170898438,17.017580032348633,10.58584976196289,1.635699987411499,3.961289882659912,10.669139862060547,32.37699890136719,18.421499252319336
2024-05-31,1.508226990699768,5.202099800109863,1.3683300018310547,0.9033100008964539,7.233500003814697,0.9229000210762024,0.7855200171470642,359.3349914550781,83.3208999633789,156.9530029296875,17.00581932067871,10.551300048828125,1.6349200010299683,3.9500250816345215,10.587039947509766,32.35639953613281,18.706300735473633
