Date,EWA,EWC,EWG,EWH,EWJ,EWS,EWU,EWW,IJR,MDY,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2019-03-22,16.65597539764296,24.24529710386429,23.114729291939724,20.94484841924328,48.4992682370606,17.836769680150006,26.12224917713167,36.877847921696706,70.0606960007239,317.9798373761031,255.64681455070436,48.51712004179484,44.19882588425357,49.09449555115605,23.254695989745514,66.58453651129923,69.3730916851753,46.11999174962758,47.21124963035658,82.17538649226333,105.78834708062216
2019-03-29,16.59576123528353,24.000998266763172,22.585313976813683,20.880571572976223,48.64519335890058,17.685754012419387,25.7542872708001,36.377501508561835,69.00383697730436,315.12798086229674,254.13338469271713,47.875576126242734,44.08766979959814,48.81844612082023,22.527544846717138,66.29455412652466,69.09241355635487,46.74971246977419,47.67260744211107,81.26551542111152,106.39375836565254
2019-04-05,16.835069021107596,24.38987350921174,23.271997580135114,21.746097876050595,49.17905510326377,18.345789315386973,26.25882012674946,37.22891712453868,70.67559366284466,323.5659298178696,259.64122643777137,49.9552356134702,45.029789982596085,49.24342531924056,23.328912721996353,68.76614835596985,71.0665026225883,46.73541080496136,47.1259925060982,82.0640537822932,109.18759062117412
2019-04-12,16.850220593827267,24.6276410156822,23.4671116888456,21.65230815454737,48.93437068200558,18.594852763357288,26.37353963691704,38.82668300761683,71.48958272360946,326.9039836890782,261.23889842811764,50.440885669474554,45.61398975237979,49.93632231126936,23.52903382217368,68.40254828102266,71.76252623718092,46.99705654126981,47.17617087900699,81.71619122737266,110.7338658777649
2019-04-19,17.02930921486756,24.876837793402128,23.941967093283438,21.462305475648677,49.20441521422667,18.671769508707623,26.452461979952407,38.94082483766786,71.74995347320234,329.2789096091349,262.8219285296751,50.72925874158671,46.15025856014774,49.888562991612986,24.073623442964273,69.55967239397931,72.76006369732464,47.66569493553866,47.08285363023636,78.80005233516937,112.16093292325722
2019-04-26,17.005615287417566,24.826214669953735,23.999890763140954,21.390750240845925,49.02557156531971,18.663225997853697,26.24516402665912,38.78290755406076,71.6859645368392,329.60451822609525,264.28063943908865,50.14091611347099,47.015309197724285,49.98103812929975,24.19168552752145,69.95705914347275,73.92828339278637,47.742041036428034,47.04971505977352,77.9823952670325,112.9109718683056
2019-05-03,16.91431952494515,24.747395710126156,24.15589878912653,21.57307308374992,49.36457564130028,18.92130446090702,26.21121689545838,38.34177002631323,72.29678865259862,330.2253539361721,265.4412075835524,49.69161132382544,47.19107424910718,48.283336268654864,24.670563145010487,69.8246385228138,74.0559106687027,48.13661520525214,47.405420679353504,79.8030235887322,112.74985444512402
2019-05-10,16.68821999647919,24.412517976755176,23.74548541260604,20.91372014272963,48.21677040868629,18.30709738348545,25.750774647852296,37.2026517089205,71.88054720586653,325.7656309530149,260.8189560246131,48.084020133533,46.25761105430124,47.103365819058396,24.221727850991986,68.38638674738293,71.97868092120513,47.810186964283886,46.94814114911266,79.59019541764957,110.7696632783864
2019-05-17,16.615961730971,24.2836197842911,23.446507051029283,20.412839362821025,47.64064101535877,17.91002277270022,25.48348650540394,36.867838859081665,70.00878755742161,318.67996643229634,257.5669740571867,47.66450238393619,45.587272128600496,47.1288702427878,23.72606255346235,67.17617402325143,70.43171052346851,48.240940736568845,47.57307657378427,78.66021944528816,108.70373671310134
2019-05-24,17.082533938438985,24.33021376648543,23.31573102971137,20.296006986206308,47.535648018459554,17.583197134042628,25.306331276440226,36.904946867380545,68.74426541781754,315.61042795246954,257.5959952851308,47.38510978997272,45.490316773649084,46.63108757407237,23.759634851948938,66.94095429335334,69.80726611977447,48.49417553025249,48.430938683720534,79.70062855304542,107.96027879765089
2019-05-31,16.956956379653754,23.99392044202309,22.879666625623862,20.208585272317528,47.28194751683266,17.258815392589963,24.874571421167584,36.24835219004313,67.10048797916036,308.3177618829122,252.57096629343698,46.56850820464573,44.925821753527906,44.48715084883523,23.335318548881595,65.43435864877246,68.54356526576439,47.40909592926784,47.73553496524189,78.60611451629352,105.6298155826003
2019-06-07,17.099627636371615,24.221781673890106,23.16729224959585,20.04859734013095,47.70025642437853,17.3784630370372,25.140496625791066,36.18153193947111,67.64721671559244,313.53208788661806,254.9133973412767,48.95941871320769,43.794213122987145,44.60189661423088,23.675259433151787,66.6972039074888,69.21202397638403,48.17573789771389,48.57575115503068,79.82985018479573,106.37255141014745
2019-06-14,17.3937117072967,24.507450690142072,23.505798103495927,20.41566720178325,48.41518869535582,17.803711517493614,25.5720606421935,37.42988945495621,68.89729103393024,320.9844030359606,262.0977009383347,50.660717895150995,44.983285629639845,45.365011653992276,24.09759055590324,67.8827314168869,72.2828886162478,49.568953597302894,48.89311542703892,81.72782977749226,110.78474568096733
2019-06-21,17.5174022154315,24.905648369672626,23.733398468556896,20.96670022559656,48.719768370745854,18.398717734993443,25.607013644758013,37.43741241937269,69.64725239493683,324.06257762221674,265.5311906930028,50.64590339283914,46.145633639490896,46.300199396343324,24.11951349944706,68.80814416240328,73.24259899905898,49.636373181914195,49.6237109372234,83.03130506691232,112.73817916641369
2019-06-28,17.827779950273253,25.08625636154067,23.999955068074343,21.269718135389397,48.863429861925695,18.774014992771868,25.789897435748895,37.388064716491854,69.39087228360678,323.05118182873764,266.1254356996622,51.076917578987704,46.16434033452679,47.142127067258016,24.146662327694074,69.23922502260757,73.79252593611686,49.55044140065801,49.47051058731646,83.23409075909117,112.28005503488873
2019-07-05,17.930841707991036,25.344646391501737,24.34967647943696,21.705820557621013,49.813827223144415,19.034807012250347,26.06202296742115,37.41954695296573,71.00804748672928,329.5903341138188,270.2190554814557,51.8382670569323,47.14826054700568,47.178770433821086,24.85065746693968,69.91403314206391,75.22291153446545,49.93636644742841,49.44933344987827,84.05466810335801,114.20348371977451
2019-07-12,17.857903804243456,25.43121661435137,23.969712558267542,21.462809867705452,49.359051626498456,18.836821114359246,25.808304381884874,37.14132942136747,70.63061231543276,328.47233195129616,271.54579903652365,51.076916082130396,47.640811774066194,47.50348413440672,24.923695632471194,69.40918935289467,75.66490226420969,50.43376792451149,50.008326868830764,83.65392270937232,115.70993569853881
2019-07-19,17.95819207344031,25.418911113772673,23.80900246280517,21.608555628054454,49.13772404834633,18.915325303844998,25.709058938298835,36.88947612267167,70.38873263506574,328.27046391468247,272.4438879322018,51.40291406518295,47.78904697018356,47.03062046875691,24.917035502013086,70.07508375854076,76.53822918870574,50.90383717245628,49.954049346968496,82.97994499425496,116.84171338800711
2019-07-26,18.046189921496513,25.31652137333228,23.841405054164294,21.46898399481433,49.33346299539242,18.93179163899109,25.669441786826365,35.57494797766214,70.8312682108714,330.7984207723276,272.9427520352804,51.90292003309621,47.3926514331841,47.0272624319916,25.140821773169154,70.58003245622749,77.61383843204973,50.739377442677096,49.33481685481617,82.50398001323893,116.21814949824036
2019-08-02,17.84125741945617,24.98210891715994,23.310883909433944,20.485824859361607,48.880937480862706,18.556494852952813,25.240044227678414,35.16313742810688,71.24663432079964,330.4557784630445,271.33914448519744,51.46238757598404,48.00039755941168,46.235558096401626,24.991630652844595,69.92225148856559,76.75892909505231,50.83263217997073,49.33029846695702,82.24669496971,114.37958431888076
2019-08-09,16.95175143912079,24.442918442908802,22.603669850089027,19.168767461679415,48.00012632279925,17.79441451804269,24.04989521615412,33.86732888907463,68.82739384700506,318.3819597886986,262.3715623109792,50.1843958214881,46.393128744042045,43.81044379354136,23.9024537146502,67.40745048807189,73.1734398402295,49.71744308641356,49.44501270319334,80.92344940271538,110.58426401433667
2019-08-16,16.832435072604888,24.34228619538805,22.193252027013642,18.633131557245836,47.65579389529306,17.54740805286998,23.796176035538945,33.15985933950021,68.10448333371775,314.447883552893,261.72513913624186,49.79672213178683,46.00761226052773,42.87403920670086,23.49839409053874,66.70098234115986,73.41492979840643,50.30915478966595,50.021896258724624,81.13044053729291,109.80089336902601
2019-08-23,16.92955154550834,24.44906904462843,22.421357777620692,19.448729107432435,47.9206655086917,17.519452309567612,24.02388203891304,33.381074609375844,68.89624921167862,317.85502195020024,265.1290273533458,49.78263341173436,46.36724992295476,43.109724096578205,23.65779773518695,67.44441282413818,75.0302209864733,51.22427463074778,50.80889457651419,81.64188529904001,111.8805646644309
2019-08-30,16.931930496762693,24.50444013993314,22.499984861163,19.022198478838458,48.15410920471578,17.27244513065879,24.061899745948846,34.02728259734308,67.78197777805093,313.8552322595966,263.5973269727369,49.14385024960492,46.199452025493876,42.34188103557906,23.53746995335337,67.07742922199488,74.35111778370108,51.32176966963586,51.24885759773035,80.77348385097427,112.0744097983227
2019-09-06,17.34764679828627,24.924434520003697,22.95803401538022,19.323053459384433,48.82953320345217,17.67244314969612,24.580339644935748,35.67640832599067,68.72287909778538,319.3929998704712,268.3061381459838,50.08053901031221,47.21984463241755,43.33114680922432,24.0575237160894,68.64433115940862,75.93888472150383,51.94018037105285,52.02176529411534,81.39816602450472,114.36835701408451
2019-09-13,17.753653472511065,25.28971797189996,23.53985509330409,19.785095485685353,50.14827806962554,18.11226700550271,24.969118992790364,36.42832596164747,71.68872415439719,328.870058393326,272.7169717777974,51.018321180209014,48.20906005532673,45.258871999604864,24.921920874532972,70.68553169189877,76.70505900035138,51.84099873138747,51.68141199976027,81.83361735244503,116.52875344104291
2019-09-20,17.842047020803353,25.553820076133512,23.554975735443172,19.447494792700176,50.98464663042039,18.063249102943963,25.27886186352562,36.92478730877577,72.52849615046766,330.5815807881345,273.63309961897414,51.656489491834805,48.11706863752805,46.47315096672744,25.202329388958514,71.1569398797042,76.66285779792778,51.49987864876918,52.34551831347379,82.25827596086671,115.4806126429366
2019-09-27,17.70331263134323,25.506800095428485,23.167454307670152,18.836517587916216,51.17184971224619,17.79211747243808,25.097978571196233,36.66145796316032,71.41271497165539,327.80228835384935,271.6647878891997,51.30183822002891,47.24996151062082,45.36947958318795,25.024429918227533,70.3730491838231,76.14904375771583,51.938775820707875,53.445170659357146,81.68655345768346,114.0868944937838
2019-10-04,17.286701362501464,24.971563348530772,22.84128058458526,18.664834924687963,50.5271800331353,17.62208427450185,24.595746497042864,36.10798991797331,69.49199478861644,321.4816967514844,267.5615763585837,50.19806278695004,46.25622965522276,43.441902030424174,24.438460433293365,68.65348344232895,75.48394098566395,51.91745899522523,53.284398537618884,80.40739173910927,112.90581859129338
2019-10-11,17.283926341252872,24.82039641784859,22.949716929549403,18.50838552764447,50.737728842362884,17.69293257709882,24.53571877271923,36.7707840887088,68.99467443333191,319.45339899069893,267.7842540253395,49.714134576096924,46.49405486908117,42.84842957720042,24.33536763092423,68.19390238625746,76.09547738495735,51.86416067140128,53.208568727750254,80.49938131687972,112.86454968702228
2019-10-18,17.624826630189425,25.12229109983052,23.977921289523024,19.033726598905815,51.51438673764401,18.00082615317583,25.420926438806074,37.7994407874488,70.51527574537552,325.60154089668947,272.6086161628324,50.84757747286129,47.56153661151823,43.36099237457868,24.96373480467654,69.96831162949877,77.47971994189861,51.641170110535406,52.64794339713437,82.33537204114842,115.42449692449004
2019-10-25,17.898732330281156,25.298506340558593,24.50239480398535,19.2375231230166,52.04592735795576,18.255493044572326,25.87753698316604,38.081064168385105,71.91993884590754,330.1140909371094,274.37421936445605,50.97198877505024,47.53276086598935,44.222043410660646,25.414928827989897,70.59014667306985,77.2881927445721,52.13576125223559,53.36146660270653,83.05090779575201,115.31539899054171
2019-11-01,17.978804603091888,25.352995291247904,24.688594145476543,19.623294926909843,52.61607261397912,18.59134560002577,26.04601489022712,38.21507439171445,72.85413399751995,333.3977835335032,277.83498109540324,51.86590065553173,47.8277574762467,44.292041425912124,25.726434811537906,71.65797279650505,79.41291611777032,52.1037775279522,52.84310848252121,84.89681948495806,114.99429126137197
